diamond 3 ons\sta10355.txt
2099 01 01 08 -1 0 0 0 0
1 10355
54398	116.620	40.130	0	0
54399	116.280	39.970	0	0
54406	115.970	40.450	0	0
54416	116.870	40.380	0	0
54419	116.630	40.360	0	0
54424	117.120	40.170	0	0
54431	116.750	39.850	0	0
54433	116.500	39.950	0	0
54499	116.220	40.220	0	0
54505	116.150	39.880	0	0
54511	116.470	39.790	0	0
54513	116.200	39.950	0	0
54514	116.250	39.860	0	0
54594	116.350	39.720	0	0
54596	116.200	39.770	0	0
651051	116.100	40.110	0	0
651208	116.700	39.690	0	0
651267	116.240	39.590	0	0
651309	115.730	39.580	0	0
651310	115.880	39.820	0	0
651312	115.520	39.780	0	0
651313	115.910	39.670	0	0
651321	116.010	39.710	0	0
651323	116.110	39.650	0	0
651328	115.710	39.840	0	0
651358	115.880	40.030	0	0
651359	115.500	39.940	0	0
651364	115.860	40.130	0	0
651416	116.420	40.110	0	0
651417	115.950	40.210	0	0
651422	116.070	40.170	0	0
651423	116.420	40.310	0	0
651432	116.210	40.320	0	0
651455	116.220	40.440	0	0
651461	115.890	40.540	0	0
651462	116.320	40.690	0	0
651464	115.780	40.450	0	0
651474	116.430	40.750	0	0
651480	116.420	40.540	0	0
651503	117.040	40.290	0	0
651510	117.200	40.240	0	0
651511	117.230	40.330	0	0
651553	116.910	40.090	0	0
651554	116.850	40.220	0	0
651562	116.590	40.210	0	0
651610	116.620	40.900	0	0
651651	117.120	40.540	0	0
651656	116.870	40.610	0	0
651658	116.680	40.540	0	0
651663	116.990	40.440	0	0
54428	117.450	40.040	0	0
54517	117.200	39.070	0	0
54523	117.070	39.430	0	0
54525	117.280	39.720	0	0
54526	117.330	39.080	0	0
54527	117.050	39.080	0	0
54528	117.130	39.220	0	0
54529	117.820	39.350	0	0
54619	116.920	38.920	0	0
54622	117.370	38.970	0	0
54623	117.720	39.040	0	0
652105	117.340	39.890	0	0
652114	117.590	40.140	0	0
652119	117.250	40.030	0	0
652126	117.400	40.200	0	0
652215	117.370	39.560	0	0
652264	117.440	39.690	0	0
652267	117.540	39.540	0	0
652314	117.860	39.570	0	0
652361	117.430	39.320	0	0
652363	117.590	39.310	0	0
652407	116.820	39.570	0	0
652466	117.270	39.440	0	0
652509	116.770	38.930	0	0
652565	116.810	39.040	0	0
652607	117.380	38.630	0	0
652609	117.150	38.710	0	0
652662	117.520	38.650	0	0
652861	118.000	39.240	0	0
652962	117.470	39.190	0	0
652967	117.510	39.000	0	0
653107	117.630	38.850	0	0
653469	117.280	39.290	0	0
53392	114.580	41.850	0	0
53397	113.980	41.100	0	0
53399	114.700	41.150	0	0
53491	114.380	40.680	0	0
53492	114.150	40.100	0	0
53498	115.030	40.570	0	0
53499	114.730	40.770	0	0
53593	114.570	39.830	0	0
53596	115.150	38.920	0	0
53599	114.680	39.360	0	0
53680	114.380	38.290	0	0
53682	114.680	38.630	0	0
53688	114.550	38.420	0	0
53689	115.070	38.020	0	0
53690	114.180	38.850	0	0
53691	114.570	38.150	0	0
53692	114.980	38.720	0	0
53693	114.130	38.030	0	0
53694	114.220	38.270	0	0
53695	114.680	38.350	0	0
53696	115.020	38.540	0	0
53697	114.830	38.030	0	0
53698	114.350	38.070	0	0
53699	114.950	38.180	0	0
53773	114.620	36.330	0	0
53781	114.470	36.860	0	0
53784	114.780	37.750	0	0
53785	114.670	37.520	0	0
53789	114.630	37.880	0	0
53790	114.600	37.630	0	0
53791	114.500	37.790	0	0
53792	114.480	37.450	0	0
53794	114.750	37.350	0	0
53795	114.400	37.650	0	0
53796	114.880	37.610	0	0
53797	114.380	37.280	0	0
53798	114.370	37.180	0	0
53799	115.000	37.220	0	0
53883	114.700	37.130	0	0
53886	113.670	36.570	0	0
53890	114.100	36.670	0	0
53891	114.680	37.020	0	0
53892	114.470	36.610	0	0
53893	115.000	36.780	0	0
53894	114.200	36.400	0	0
53895	114.450	36.750	0	0
53896	114.950	36.330	0	0
53897	114.350	36.400	0	0
53899	114.970	36.470	0	0
53980	114.800	36.540	0	0
53996	114.650	36.450	0	0
54301	115.650	41.670	0	0
54304	115.270	40.950	0	0
54308	116.630	41.200	0	0
54311	117.770	41.970	0	0
54318	117.730	41.320	0	0
54319	118.670	41.000	0	0
54401	114.920	40.770	0	0
54404	115.830	40.880	0	0
54405	115.500	40.420	0	0
54408	115.220	40.380	0	0
54420	117.330	40.930	0	0
54423	117.920	40.970	0	0
54425	117.470	40.400	0	0
54429	117.950	40.200	0	0
54430	118.220	40.780	0	0
54432	118.470	40.610	0	0
54434	118.330	40.170	0	0
54436	118.950	40.420	0	0
54437	118.620	39.500	0	0
54438	118.880	39.880	0	0
54439	118.720	40.020	0	0
54449	119.520	39.850	0	0
54502	116.030	39.470	0	0
54503	115.820	39.070	0	0
54506	115.950	39.320	0	0
54507	115.520	39.330	0	0
54510	116.950	39.920	0	0
54512	116.280	39.420	0	0
54515	116.700	39.500	0	0
54518	116.400	39.170	0	0
54519	116.480	39.290	0	0
54520	117.080	39.970	0	0
54521	116.980	39.700	0	0
54522	117.730	39.880	0	0
54531	118.720	39.720	0	0
54532	118.080	39.790	0	0
54533	118.100	39.580	0	0
54534	118.100	39.650	0	0
54535	118.470	39.280	0	0
54539	118.880	39.430	0	0
54540	119.200	39.720	0	0
54541	119.230	39.900	0	0
54601	115.650	38.970	0	0
54602	115.480	38.720	0	0
54603	115.770	38.720	0	0
54604	115.330	38.420	0	0
54605	115.930	38.930	0	0
54606	115.750	38.220	0	0
54608	115.550	38.000	0	0
54609	115.580	38.220	0	0
54610	116.100	38.720	0	0
54611	115.320	38.930	0	0
54612	116.450	38.850	0	0
54613	116.620	38.700	0	0
54614	116.050	38.420	0	0
54615	116.850	38.580	0	0
54616	116.850	38.350	0	0
54617	116.170	38.200	0	0
54618	116.550	38.080	0	0
54620	115.570	38.470	0	0
54621	115.180	38.180	0	0
54624	117.320	38.400	0	0
54626	115.820	38.420	0	0
54627	117.230	38.030	0	0
54628	117.480	38.150	0	0
54631	115.150	37.070	0	0
54632	115.030	37.070	0	0
54633	115.270	37.500	0	0
54636	116.120	39.020	0	0
54640	114.870	36.920	0	0
54644	117.120	38.040	0	0
54700	115.930	38.030	0	0
54701	115.200	37.930	0	0
54702	115.700	37.720	0	0
54703	115.880	37.790	0	0
54704	115.570	37.520	0	0
54705	115.380	37.360	0	0
54706	115.670	37.080	0	0
54707	115.980	37.350	0	0
54708	115.730	37.500	0	0
54710	116.170	37.860	0	0
54711	116.280	37.700	0	0
54713	116.530	37.880	0	0
54717	116.400	37.630	0	0
54719	116.680	38.030	0	0
54800	115.250	37.000	0	0
54801	115.480	36.850	0	0
54804	115.180	36.290	0	0
54809	115.280	36.540	0	0
54820	115.200	36.820	0	0
53595	113.780	38.720	0	0
53793	113.950	37.170	0	0
54418	117.580	38.560	0	0
54504	115.160	39.420	0	0
54537	118.490	38.970	0	0
54538	118.450	39.100	0	0
54544	119.280	39.570	0	0
54647	118.900	39.180	0	0
54720	117.710	38.460	0	0
54721	117.880	38.340	0	0
660031	119.530	39.990	0	0
660062	114.510	36.190	0	0
660063	114.690	36.170	0	0
660077	114.660	36.610	0	0
660093	115.050	36.220	0	0
660094	114.900	36.180	0	0
660096	116.750	41.020	0	0
660104	114.000	36.420	0	0
660133	118.980	40.610	0	0
660159	118.210	40.490	0	0
660179	117.820	41.610	0	0
660243	115.120	36.640	0	0
660253	119.350	40.020	0	0
660278	119.210	40.170	0	0
660300	114.030	38.880	0	0
660312	115.370	39.840	0	0
660351	114.750	38.510	0	0
660357	114.830	38.720	0	0
660362	114.850	38.930	0	0
660373	118.280	41.330	0	0
660377	117.090	41.050	0	0
660378	116.520	41.480	0	0
660379	116.430	41.050	0	0
660397	117.020	40.760	0	0
660403	118.900	41.270	0	0
660404	117.540	41.860	0	0
660408	117.560	42.240	0	0
660417	118.020	40.400	0	0
660455	114.310	36.790	0	0
660466	119.570	40.240	0	0
660469	119.120	40.520	0	0
660472	118.670	40.310	0	0
660473	119.290	40.420	0	0
660475	119.350	40.130	0	0
660480	114.100	37.720	0	0
660486	113.920	38.070	0	0
660537	113.810	37.140	0	0
660553	116.230	41.060	0	0
660556	116.160	40.850	0	0
660613	115.410	36.220	0	0
660614	115.270	36.350	0	0
660708	115.090	37.390	0	0
660731	114.580	37.280	0	0
660734	116.890	37.990	0	0
660756	114.110	37.460	0	0
660790	114.220	36.580	0	0
660844	115.150	37.710	0	0
660861	113.690	38.350	0	0
660872	114.290	38.540	0	0
660874	114.240	37.850	0	0
660895	118.360	40.390	0	0
660915	118.110	40.280	0	0
660918	118.100	40.150	0	0
660943	114.050	37.220	0	0
660964	114.370	40.960	0	0
660984	114.330	41.220	0	0
660999	114.970	41.180	0	0
661009	114.480	38.020	0	0
661088	114.400	37.850	0	0
661122	115.390	38.010	0	0
661126	115.310	37.850	0	0
661168	114.740	38.170	0	0
661210	114.010	38.320	0	0
661214	113.640	38.610	0	0
661248	117.580	40.320	0	0
661253	114.320	36.950	0	0
661260	114.010	36.960	0	0
661302	114.030	38.560	0	0
661504	115.690	38.360	0	0
661506	115.600	38.610	0	0
661531	114.940	39.400	0	0
661532	115.230	38.520	0	0
661535	115.220	39.570	0	0
661547	114.570	38.840	0	0
661553	115.040	39.940	0	0
661555	114.560	39.510	0	0
661561	115.920	38.720	0	0
661562	115.870	38.560	0	0
661601	114.570	38.960	0	0
661604	114.720	39.070	0	0
661624	115.270	38.690	0	0
661625	115.380	38.600	0	0
661643	114.890	39.080	0	0
661663	113.960	38.790	0	0
