diamond 3 15年12月31日20时0时效2513站降水
2010 1 1 8 -1 0 0 0 0
1 2417
57502 105.7 29.7 1 1.0 
56497 104.23 28.1 1 1.0 
59031 108.26 24.81 1 1.0 
56533 98.67 27.75 1 1.0 
56986 103.68 22.98 1 1.0 
56499 104.78 28.38 1 1.0 
56021 95.81 34.13 1 1.0 
50854 125.32 46.38 1 1.0 
57507 105.3 29.33 1 1.0 
50954 125.08 45.5 1 1.0 
53906 105.71 35.52 1 1.0 
50867 127.35 46.08 1 1.0 
56196 104.73 31.45 1 1.0 
57002 105.65 34.85 1 1.0 
50950 125.25 45.7 1 1.0 
57407 105.03 30.28 1 1.0 
59041 109.25 24.65 1 1.0 
59027 107.25 24.13 1 1.0 
57949 110.0 24.98 1 1.0 
57603 105.83 28.82 1 1.0 
59209 105.83 23.42 1 1.0 
57915 106.77 26.63 1 1.0 
59441 109.25 22.7 1 1.0 
59023 108.03 24.7 1 1.0 
55299 92.07 31.48 1 1.0 
57405 105.55 30.5 1 1.0 
56195 104.73 31.8 1 1.0 
56278 102.77 30.07 1 1.0 
57948 109.25 25.08 1 1.0 
57954 110.18 25.23 1 1.0 
50758 125.9 47.18 1 1.0 
59034 108.67 24.48 1 1.0 
59057 110.18 24.13 1 1.0 
59421 107.2 22.83 1 1.0 
50514 117.32 49.58 1 1.0 
59215 106.63 23.33 1 1.0 
55493 91.1 30.48 1 1.0 
56045 99.9 33.97 1 1.0 
57926 107.88 25.42 1 1.0 
57816 106.73 26.58 1 1.0 
57947 109.4 25.21 1 1.0 
57859 110.63 26.03 1 1.0 
57401 105.37 30.87 1 1.0 
57614 106.22 28.33 1 1.0 
57837 108.07 26.4 1 1.0 
56312 94.33 29.67 1 1.0 
57303 105.92 31.73 1 1.0 
57910 106.08 25.77 1 1.0 
55591 91.13 29.67 1 1.0 
56295 104.55 30.38 1 1.0 
53908 105.23 35.22 1 1.0 
56190 104.55 31.55 1 1.0 
57941 109.6 25.78 1 1.0 
54072 126.52 44.85 1 1.0 
51465 87.1 43.48 1 1.0 
57408 105.35 30.12 1 1.0 
56194 104.45 31.63 1 1.0 
59025 107.38 24.53 1 1.0 
55279 90.02 31.38 1 1.0 
56396 104.77 29.35 1 1.0 
59757 110.37 20.0 1 1.0 
59235 108.62 23.43 1 1.0 
56004 92.43 34.22 1 1.0 
56198 104.5 31.32 1 1.0 
52633 98.42 38.82 1 1.0 
57257 110.23 32.23 1 1.0 
50755 126.07 47.62 1 1.0 
59632 108.62 21.95 1 1.0 
56187 103.86 30.75 1 1.0 
59037 108.1 23.93 1 1.0 
57007 105.18 34.18 1 1.0 
57238 107.9 32.53 1 1.0 
59022 107.55 24.98 1 1.0 
56592 104.52 28.43 1 1.0 
57028 107.32 34.03 1 1.0 
57908 105.48 25.12 1 1.0 
57914 106.67 26.42 1 1.0 
56189 103.93 30.98 1 1.0 
57216 106.83 32.35 1 1.0 
59038 108.65 24.07 1 1.0 
57814 106.27 26.42 1 1.0 
55569 87.6 29.08 1 1.0 
56046 99.65 33.75 1 1.0 
50946 124.83 45.18 1 1.0 
57902 105.18 25.43 1 1.0 
52645 99.6 38.43 1 1.0 
59033 108.9 24.78 1 1.0 
57900 105.22 25.83 1 1.0 
56227 95.77 29.87 1 1.0 
57211 106.25 32.83 1 1.0 
59044 109.38 24.46 1 1.0 
54065 125.65 44.53 1 1.0 
54386 128.18 41.42 1 1.0 
59058 110.52 24.2 1 1.0 
57840 109.2 26.9 1 1.0 
57806 105.9 26.25 1 1.0 
59644 109.13 21.45 1 1.0 
57517 106.25 29.28 1 1.0 
50858 125.81 46.02 1 1.0 
50955 126.32 45.39 1 1.0 
59446 109.3 22.42 1 1.0 
59227 107.14 23.11 1 1.0 
57304 105.17 31.67 1 1.0 
57506 105.9 29.37 1 1.0 
59631 108.35 21.78 1 1.0 
56298 104.6 30.13 1 1.0 
56494 104.33 28.84 1 1.0 
56490 103.9 28.95 1 1.0 
59249 109.62 23.12 1 1.0 
57927 107.18 24.97 1 1.0 
57411 106.1 30.78 1 1.0 
59658 110.3 21.15 1 1.0 
56043 100.23 34.48 1 1.0 
59045 109.75 24.48 1 1.0 
57512 106.26 29.97 1 1.0 
57912 106.66 26.14 1 1.0 
50772 129.23 48.1 1 1.0 
56492 104.6 28.8 1 1.0 
58049 119.8 34.02 1 1.0 
57818 106.45 26.03 1 1.0 
56287 103.0 29.98 1 1.0 
59635 108.35 21.62 1 1.0 
56641 98.87 26.9 1 1.0 
51330 81.02 44.97 1 1.0 
56582 103.9 27.75 1 1.0 
59046 109.4 24.34 1 1.0 
56386 103.76 29.56 1 1.0 
59750 110.07 20.97 1 1.0 
59241 109.68 23.97 1 1.0 
59242 109.23 23.75 1 1.0 
57828 107.58 26.5 1 1.0 
57008 105.3 34.03 1 1.0 
56593 104.92 28.58 1 1.0 
56389 103.95 29.2 1 1.0 
57600 105.06 28.71 1 1.0 
56038 98.1 32.98 1 1.0 
59012 106.55 24.78 1 1.0 
57922 107.54 25.83 1 1.0 
57505 105.58 29.42 1 1.0 
56393 104.85 29.77 1 1.0 
57643 109.83 29.0 1 1.0 
56296 104.43 30.85 1 1.0 
56575 102.55 27.37 1 1.0 
57655 110.4 28.47 1 1.0 
57127 107.03 33.07 1 1.0 
57720 107.17 27.88 1 1.0 
52998 104.2 35.13 1 1.0 
54939 118.82 35.17 1 1.0 
54843 119.2 36.75 1 1.0 
54841 119.42 36.86 1 1.0 
57541 109.48 30.0 1 1.0 
57773 112.83 27.88 1 1.0 
57669 111.22 28.38 1 1.0 
57835 108.43 26.72 1 1.0 
56109 93.78 31.48 1 1.0 
57426 107.8 30.68 1 1.0 
52996 105.02 35.38 1 1.0 
58529 117.85 29.27 1 1.0 
56152 100.33 32.28 1 1.0 
56485 103.58 28.27 1 1.0 
54940 119.2 35.75 1 1.0 
56571 102.28 27.91 1 1.0 
58021 117.28 34.78 1 1.0 
52866 101.75 36.73 1 1.0 
57299 114.9 32.02 1 1.0 
57193 114.52 33.78 1 1.0 
52855 101.25 36.68 1 1.0 
57754 109.84 27.21 1 1.0 
58236 118.25 32.35 1 1.0 
58102 115.73 33.78 1 1.0 
58221 117.3 32.85 1 1.0 
57590 114.37 29.85 1 1.0 
54725 117.53 37.5 1 1.0 
57402 105.7 30.77 1 1.0 
57096 114.78 34.53 1 1.0 
57396 114.85 31.63 1 1.0 
57766 111.45 27.18 1 1.0 
58450 120.05 30.87 1 1.0 
54248 123.53 42.03 1 1.0 
54330 121.33 41.13 1 1.0 
54338 121.95 41.28 1 1.0 
57771 112.53 27.93 1 1.0 
58502 116.02 29.67 1 1.0 
57445 109.72 30.6 1 1.0 
50445 123.73 50.58 1 1.0 
57192 114.85 33.73 1 1.0 
54563 122.02 39.63 1 1.0 
57719 106.97 27.07 1 1.0 
59478 112.78 22.25 1 1.0 
54920 117.28 35.65 1 1.0 
54908 115.1 35.27 1 1.0 
59278 112.45 23.03 1 1.0 
59316 116.68 23.4 1 1.0 
58569 121.95 29.2 1 1.0 
58665 121.42 28.62 1 1.0 
59254 110.08 23.4 1 1.0 
57099 114.85 34.07 1 1.0 
54861 121.53 36.93 1 1.0 
56746 99.52 25.47 1 1.0 
56755 100.4 25.39 1 1.0 
56757 100.28 25.27 1 1.0 
59087 113.52 23.88 1 1.0 
50434 121.68 50.48 1 1.0 
51463 87.65 43.78 1 1.0 
54825 117.85 36.52 1 1.0 
57623 107.6 28.88 1 1.0 
57248 109.33 32.4 1 1.0 
58004 115.15 34.65 1 1.0 
56643 98.85 25.87 1 1.0 
56849 99.23 24.03 1 1.0 
54169 126.02 43.3 1 1.0 
54837 118.84 36.68 1 1.0 
56128 96.6 31.22 1 1.0 
57741 109.18 27.73 1 1.0 
57635 108.98 28.45 1 1.0 
50937 121.48 45.06 1 1.0 
54254 124.05 42.53 1 1.0 
54325 120.35 41.18 1 1.0 
54569 121.95 39.42 1 1.0 
59229 107.7 23.17 1 1.0 
59451 110.35 22.7 1 1.0 
59477 112.23 22.27 1 1.0 
57647 109.18 28.15 1 1.0 
56478 102.43 28.3 1 1.0 
56173 102.55 32.8 1 1.0 
57309 105.88 30.98 1 1.0 
56185 102.98 32.08 1 1.0 
57317 106.42 31.03 1 1.0 
56781 103.27 25.55 1 1.0 
54831 118.5 36.65 1 1.0 
57516 106.47 29.58 1 1.0 
57439 108.93 30.28 1 1.0 
57760 111.43 27.7 1 1.0 
57513 106.62 29.73 1 1.0 
54802 115.73 36.82 1 1.0 
57688 113.63 28.16 1 1.0 
52869 101.58 36.5 1 1.0 
57006 105.75 34.58 1 1.0 
57841 109.67 26.57 1 1.0 
56186 104.2 31.33 1 1.0 
54814 116.25 36.53 1 1.0 
57582 113.88 29.72 1 1.0 
56584 103.25 27.7 1 1.0 
56674 101.73 26.5 1 1.0 
54846 119.74 36.39 1 1.0 
57349 109.86 31.08 1 1.0 
56074 102.08 34.0 1 1.0 
53343 109.97 41.77 1 1.0 
57091 114.3 34.78 1 1.0 
57458 110.67 30.2 1 1.0 
54826 117.1 36.25 1 1.0 
56473 102.77 28.95 1 1.0 
56585 103.56 27.19 1 1.0 
57942 110.0 25.8 1 1.0 
54660 121.23 38.82 1 1.0 
56459 101.27 27.93 1 1.0 
58210 116.23 32.65 1 1.0 
56288 103.92 30.58 1 1.0 
54842 119.99 36.79 1 1.0 
56664 101.27 26.63 1 1.0 
50646 124.85 48.48 1 1.0 
57699 114.92 28.23 1 1.0 
55598 91.77 29.27 1 1.0 
54810 116.27 36.87 1 1.0 
54260 125.08 42.92 1 1.0 
54274 125.99 42.69 1 1.0 
50564 127.35 49.43 1 1.0 
57333 108.67 31.95 1 1.0 
54716 116.8 37.67 1 1.0 
56378 102.35 29.23 1 1.0 
52908 93.08 35.22 1 1.0 
57518 106.5 29.33 1 1.0 
54304 115.27 40.95 1 1.0 
54437 118.62 39.51 1 1.0 
54439 118.72 40.02 1 1.0 
52856 100.62 36.27 1 1.0 
58027 117.16 34.29 1 1.0 
56280 103.12 30.08 1 1.0 
54731 118.22 37.48 1 1.0 
57955 110.67 25.62 1 1.0 
54333 122.85 41.97 1 1.0 
54335 122.08 41.68 1 1.0 
54342 123.52 41.73 1 1.0 
57832 108.67 26.97 1 1.0 
54827 117.15 36.17 1 1.0 
58235 118.85 32.37 1 1.0 
58245 119.42 32.41 1 1.0 
56580 102.8 27.72 1 1.0 
58140 119.3 33.77 1 1.0 
54623 117.72 39.05 1 1.0 
50136 122.52 52.97 1 1.0 
54204 115.0 42.3 1 1.0 
57749 110.0 27.57 1 1.0 
57320 107.22 31.93 1 1.0 
57362 110.67 31.75 1 1.0 
57437 108.03 30.3 1 1.0 
58002 115.58 34.85 1 1.0 
54347 123.17 41.23 1 1.0 
54455 120.65 40.62 1 1.0 
54471 122.17 40.65 1 1.0 
58520 117.72 29.85 1 1.0 
57637 108.1 28.25 1 1.0 
54819 116.8 36.18 1 1.0 
57307 105.08 31.1 1 1.0 
50655 126.18 48.5 1 1.0 
54918 116.97 35.6 1 1.0 
57718 106.72 27.1 1 1.0 
57094 114.22 34.4 1 1.0 
56443 99.8 28.93 1 1.0 
51701 75.4 40.52 1 1.0 
55597 91.68 29.03 1 1.0 
57646 109.95 28.62 1 1.0 
56374 101.97 30.05 1 1.0 
56081 103.35 34.7 1 1.0 
54853 120.42 36.17 1 1.0 
54855 120.38 36.4 1 1.0 
59663 111.97 21.84 1 1.0 
59473 112.98 22.74 1 1.0 
59271 112.43 23.63 1 1.0 
55472 88.63 30.95 1 1.0 
54718 116.47 37.15 1 1.0 
54816 116.8 36.52 1 1.0 
57177 113.53 33.33 1 1.0 
58806 116.01 26.48 1 1.0 
54807 115.77 36.15 1 1.0 
54815 116.27 36.38 1 1.0 
57237 108.03 32.07 1 1.0 
57420 107.19 30.75 1 1.0 
53378 112.62 41.28 1 1.0 
56125 96.47 32.2 1 1.0 
58118 116.52 33.27 1 1.0 
58214 116.3 32.37 1 1.0 
57128 107.33 33.17 1 1.0 
58109 115.65 33.13 1 1.0 
58437 118.15 30.13 1 1.0 
56594 104.05 27.63 1 1.0 
58011 116.07 34.8 1 1.0 
57736 108.85 27.7 1 1.0 
56151 100.75 32.93 1 1.0 
52842 99.08 36.78 1 1.0 
56487 103.13 28.33 1 1.0 
50442 124.12 50.4 1 1.0 
57339 108.68 30.95 1 1.0 
56095 104.38 34.03 1 1.0 
59285 113.62 23.57 1 1.0 
57612 106.65 29.0 1 1.0 
54115 118.04 43.64 1 1.0 
58030 118.02 34.88 1 1.0 
54823 117.0 36.6 1 1.0 
58025 117.73 34.57 1 1.0 
58022 117.57 34.75 1 1.0 
59457 110.27 22.32 1 1.0 
58423 117.78 30.48 1 1.0 
58015 116.33 34.45 1 1.0 
58202 115.57 32.67 1 1.0 
59449 109.98 22.3 1 1.0 
56479 102.85 28.0 1 1.0 
56395 104.67 29.52 1 1.0 
57508 105.37 29.15 1 1.0 
53481 113.22 40.8 1 1.0 
58032 118.65 34.95 1 1.0 
57390 114.07 31.8 1 1.0 
57729 107.88 27.23 1 1.0 
57387 113.13 31.0 1 1.0 
54744 118.55 37.58 1 1.0 
54822 117.73 36.87 1 1.0 
54622 117.37 38.98 1 1.0 
54714 116.33 37.45 1 1.0 
54737 118.15 37.15 1 1.0 
50632 121.92 48.77 1 1.0 
57425 107.33 30.33 1 1.0 
54728 117.38 37.77 1 1.0 
59238 108.8 23.22 1 1.0 
57658 110.2 28.02 1 1.0 
57913 106.98 26.45 1 1.0 
57960 111.07 25.93 1 1.0 
57438 108.12 29.98 1 1.0 
57514 106.22 29.58 1 1.0 
56475 102.52 28.65 1 1.0 
56273 102.82 30.39 1 1.0 
57633 108.77 28.82 1 1.0 
58606 115.92 28.6 1 1.0 
57245 109.03 32.72 1 1.0 
56065 101.6 34.73 1 1.0 
56578 102.75 27.07 1 1.0 
56291 104.28 30.93 1 1.0 
56652 100.75 26.68 1 1.0 
56764 101.23 25.53 1 1.0 
57290 113.91 32.94 1 1.0 
57772 112.5 27.75 1 1.0 
54835 118.55 36.5 1 1.0 
57634 107.88 28.52 1 1.0 
57522 107.27 29.74 1 1.0 
52974 102.02 35.52 1 1.0 
57137 108.32 33.32 1 1.0 
54517 117.2 39.07 1 1.0 
57740 109.6 27.95 1 1.0 
57911 106.65 26.67 1 1.0 
54927 117.2 35.1 1 1.0 
57596 114.2 29.63 1 1.0 
57671 112.37 28.85 1 1.0 
59059 110.8 24.18 1 1.0 
55681 90.4 28.97 1 1.0 
56331 97.83 29.67 1 1.0 
56317 94.22 29.22 1 1.0 
57666 112.13 28.52 1 1.0 
57853 110.63 26.73 1 1.0 
53959 111.07 35.11 1 1.0 
59470 112.2 22.7 1 1.0 
54821 117.2 37.0 1 1.0 
59280 113.08 23.72 1 1.0 
57769 111.73 27.23 1 1.0 
54243 124.12 42.78 1 1.0 
54331 121.75 41.6 1 1.0 
54470 122.07 41.02 1 1.0 
54526 117.33 39.08 1 1.0 
56092 104.65 35.0 1 1.0 
58012 116.66 34.67 1 1.0 
56257 100.27 30.0 1 1.0 
57415 106.63 30.53 1 1.0 
54568 121.75 39.05 1 1.0 
54575 122.37 39.42 1 1.0 
54590 124.17 39.88 1 1.0 
58104 115.07 33.4 1 1.0 
56182 103.6 32.67 1 1.0 
56649 99.96 26.11 1 1.0 
59322 117.37 23.98 1 1.0 
50673 130.4 48.88 1 1.0 
59290 114.25 23.78 1 1.0 
54916 116.85 35.57 1 1.0 
54921 116.33 35.42 1 1.0 
54912 116.5 35.77 1 1.0 
50137 122.37 53.47 1 1.0 
56841 98.68 24.6 1 1.0 
59075 112.63 24.48 1 1.0 
54723 117.57 37.65 1 1.0 
54922 117.78 35.88 1 1.0 
51377 87.92 44.17 1 1.0 
54475 122.45 40.57 1 1.0 
59317 116.3 23.03 1 1.0 
50349 124.4 51.67 1 1.0 
57584 113.09 29.38 1 1.0 
57803 106.02 27.04 1 1.0 
53272 112.63 42.75 1 1.0 
54535 118.47 39.28 1 1.0 
54615 116.85 38.58 1 1.0 
54616 116.85 38.35 1 1.0 
54644 117.12 38.05 1 1.0 
54263 126.08 42.96 1 1.0 
54273 126.75 42.98 1 1.0 
50788 131.98 47.23 1 1.0 
58343 119.98 31.88 1 1.0 
56851 100.53 25.04 1 1.0 
57737 108.12 27.03 1 1.0 
58148 119.34 33.27 1 1.0 
54904 115.52 35.58 1 1.0 
56084 103.23 34.07 1 1.0 
57503 105.12 29.62 1 1.0 
57734 108.23 27.57 1 1.0 
54832 118.8 36.86 1 1.0 
58407 115.03 30.23 1 1.0 
57903 105.6 25.94 1 1.0 
57294 114.02 32.83 1 1.0 
54244 123.33 42.75 1 1.0 
57989 113.77 25.07 1 1.0 
50873 130.3 46.78 1 1.0 
58242 119.16 32.3 1 1.0 
57494 114.05 30.6 1 1.0 
57189 113.95 33.13 1 1.0 
56376 102.63 29.33 1 1.0 
54528 117.13 39.23 1 1.0 
57186 114.05 33.6 1 1.0 
54662 121.63 38.9 1 1.0 
57095 114.15 34.12 1 1.0 
57098 114.4 34.08 1 1.0 
57105 105.6 33.33 1 1.0 
52986 103.87 35.37 1 1.0 
57825 107.98 26.6 1 1.0 
58003 115.88 34.95 1 1.0 
54712 116.82 37.2 1 1.0 
54907 116.65 34.98 1 1.0 
54833 118.08 36.97 1 1.0 
54012 117.63 44.57 1 1.0 
59485 113.4 22.5 1 1.0 
59088 113.42 24.18 1 1.0 
54245 123.4 42.5 1 1.0 
53276 112.9 42.4 1 1.0 
56645 99.42 26.42 1 1.0 
56844 98.58 24.43 1 1.0 
56854 100.13 24.45 1 1.0 
57190 114.4 33.75 1 1.0 
54165 125.63 43.55 1 1.0 
54181 127.33 43.7 1 1.0 
54267 125.73 42.25 1 1.0 
54539 118.88 39.43 1 1.0 
54624 117.32 38.41 1 1.0 
54628 117.48 38.15 1 1.0 
54713 116.53 37.88 1 1.0 
54285 128.12 42.42 1 1.0 
54266 125.63 42.53 1 1.0 
57767 111.01 27.13 1 1.0 
57889 113.94 26.08 1 1.0 
54717 116.4 37.63 1 1.0 
58006 115.88 34.38 1 1.0 
57482 113.95 30.9 1 1.0 
57355 110.37 31.03 1 1.0 
59417 106.86 22.33 1 1.0 
59476 113.03 22.53 1 1.0 
59255 110.38 23.55 1 1.0 
56385 103.34 29.52 1 1.0 
54305 115.27 41.88 1 1.0 
59454 110.99 22.95 1 1.0 
56670 102.12 26.92 1 1.0 
54844 119.18 36.42 1 1.0 
59320 117.13 23.75 1 1.0 
57297 114.05 32.13 1 1.0 
57545 109.42 29.53 1 1.0 
52968 101.47 35.03 1 1.0 
54943 120.0 35.88 1 1.0 
54530 117.77 39.23 1 1.0 
54736 118.67 37.43 1 1.0 
54911 116.4 35.93 1 1.0 
56444 98.92 28.48 1 1.0 
57739 108.92 27.23 1 1.0 
57409 105.8 30.18 1 1.0 
57492 114.84 30.84 1 1.0 
57554 110.16 29.4 1 1.0 
54910 116.05 35.82 1 1.0 
58404 115.22 30.47 1 1.0 
54722 117.63 37.75 1 1.0 
54925 117.63 35.52 1 1.0 
54724 117.13 37.32 1 1.0 
57493 114.33 30.35 1 1.0 
54909 115.52 35.08 1 1.0 
54336 122.42 41.42 1 1.0 
54337 121.12 41.13 1 1.0 
54453 120.96 40.87 1 1.0 
54486 123.28 40.34 1 1.0 
57388 113.71 31.27 1 1.0 
50953 126.57 45.93 1 1.0 
58306 115.88 31.68 1 1.0 
58020 117.13 34.8 1 1.0 
59312 116.7 23.67 1 1.0 
56289 103.87 30.2 1 1.0 
56279 102.93 30.15 1 1.0 
57417 106.28 30.35 1 1.0 
59469 111.78 22.17 1 1.0 
57416 106.93 30.33 1 1.0 
56147 98.83 31.22 1 1.0 
50884 131.15 46.63 1 1.0 
57768 111.45 27.32 1 1.0 
54906 115.42 35.25 1 1.0 
59093 115.03 24.78 1 1.0 
57491 114.4 30.87 1 1.0 
59448 109.55 22.27 1 1.0 
52745 99.02 37.3 1 1.0 
52754 100.13 37.33 1 1.0 
58427 117.5 30.65 1 1.0 
54824 117.95 36.63 1 1.0 
52955 100.73 35.58 1 1.0 
58417 116.13 30.17 1 1.0 
58428 117.5 30.22 1 1.0 
57126 107.55 33.22 1 1.0 
57273 112.85 32.68 1 1.0 
56034 97.13 33.8 1 1.0 
59288 113.02 23.15 1 1.0 
53917 106.07 35.22 1 1.0 
57606 106.83 28.13 1 1.0 
50674 129.43 48.57 1 1.0 
57834 108.3 26.68 1 1.0 
57731 108.25 27.95 1 1.0 
57510 106.07 29.85 1 1.0 
57642 109.65 28.7 1 1.0 
57976 112.94 25.41 1 1.0 
57717 106.83 27.53 1 1.0 
57674 112.38 28.57 1 1.0 
56671 102.25 26.65 1 1.0 
57004 104.88 34.73 1 1.0 
56091 104.47 34.85 1 1.0 
57358 110.97 30.83 1 1.0 
57822 107.9 26.9 1 1.0 
57129 107.72 32.98 1 1.0 
54584 122.95 39.72 1 1.0 
59051 110.5 24.77 1 1.0 
56082 103.5 34.58 1 1.0 
57723 107.72 27.98 1 1.0 
58008 115.33 34.47 1 1.0 
56171 101.7 32.9 1 1.0 
57343 109.53 31.9 1 1.0 
57395 114.12 31.57 1 1.0 
58017 116.13 34.25 1 1.0 
54938 118.4 35.05 1 1.0 
57326 107.72 31.37 1 1.0 
57776 112.69 27.3 1 1.0 
50566 128.47 49.55 1 1.0 
57011 106.15 34.75 1 1.0 
52875 102.1 36.5 1 1.0 
57509 106.92 28.99 1 1.0 
58431 118.32 30.9 1 1.0 
57271 112.38 32.52 1 1.0 
57758 110.6 27.03 1 1.0 
57762 111.7 27.69 1 1.0 
57752 110.6 27.92 1 1.0 
59270 112.18 23.92 1 1.0 
57399 114.95 31.13 1 1.0 
58432 118.4 30.68 1 1.0 
58438 118.58 30.08 1 1.0 
57247 108.9 32.32 1 1.0 
54932 118.65 35.77 1 1.0 
57348 109.53 31.02 1 1.0 
58408 115.43 30.23 1 1.0 
59419 106.74 22.06 1 1.0 
56281 103.5 30.18 1 1.0 
54857 120.33 36.07 1 1.0 
58034 118.32 34.6 1 1.0 
54738 118.4 37.05 1 1.0 
57314 106.07 31.35 1 1.0 
57093 114.82 34.85 1 1.0 
57964 111.15 25.5 1 1.0 
59082 113.6 24.67 1 1.0 
