diamond 3 tation_10461.txt
2018 01 01 08 1 0 0 0 0
1 10460
54398	116.62	40.13	1	0
54399	116.28	39.98	1	0
54406	115.97	40.45	1	0
54416	116.87	40.38	1	0
54419	116.63	40.37	1	0
54424	117.12	40.17	1	0
54431	116.75	39.85	1	0
54433	116.5	39.95	1	0
54499	116.22	40.22	1	0
54505	116.15	39.88	1	0
54511	116.47	39.8	1	0
54513	116.2	39.95	1	0
54514	116.25	39.87	1	0
54594	116.35	39.72	1	0
54596	116.2	39.77	1	0
651051	116.1	40.11	1	0
651208	116.7	39.69	1	0
651267	116.24	39.59	1	0
651309	115.73	39.58	1	0
651310	115.88	39.82	1	0
651312	115.52	39.78	1	0
651313	115.91	39.67	1	0
651321	116.01	39.71	1	0
651323	116.11	39.65	1	0
651328	115.71	39.84	1	0
651358	115.88	40.03	1	0
651359	115.5	39.94	1	0
651364	115.86	40.13	1	0
651416	116.42	40.12	1	0
651417	115.95	40.21	1	0
651422	116.07	40.17	1	0
651423	116.42	40.31	1	0
651432	116.21	40.32	1	0
651455	116.22	40.44	1	0
651461	115.89	40.54	1	0
651462	116.32	40.69	1	0
651464	115.78	40.45	1	0
651474	116.43	40.75	1	0
651480	116.42	40.55	1	0
651503	117.04	40.3	1	0
651510	117.2	40.24	1	0
651511	117.23	40.33	1	0
651553	116.91	40.09	1	0
651554	116.85	40.23	1	0
651562	116.59	40.21	1	0
651610	116.62	40.9	1	0
651651	117.12	40.54	1	0
651656	116.87	40.62	1	0
651658	116.68	40.55	1	0
651663	116.99	40.44	1	0
54428	117.45	40.05	1	0
54517	117.2	39.07	1	0
54523	117.07	39.43	1	0
54525	117.28	39.73	1	0
54526	117.33	39.08	1	0
54527	117.05	39.08	1	0
54528	117.13	39.23	1	0
54529	117.82	39.35	1	0
54619	116.92	38.92	1	0
54622	117.37	38.98	1	0
54623	117.72	39.05	1	0
652105	117.34	39.89	1	0
652114	117.59	40.14	1	0
652119	117.25	40.03	1	0
652126	117.4	40.2	1	0
652215	117.37	39.56	1	0
652264	117.44	39.69	1	0
652267	117.54	39.55	1	0
652314	117.86	39.57	1	0
652361	117.43	39.32	1	0
652363	117.59	39.31	1	0
652407	116.82	39.57	1	0
652466	117.27	39.44	1	0
652509	116.77	38.93	1	0
652565	116.81	39.04	1	0
652607	117.38	38.63	1	0
652609	117.15	38.71	1	0
652662	117.52	38.66	1	0
652861	118.0	39.24	1	0
652962	117.47	39.19	1	0
652967	117.51	39.0	1	0
653107	117.63	38.85	1	0
653469	117.28	39.29	1	0
53392	114.58	41.85	1	0
53397	113.98	41.1	1	0
53399	114.7	41.15	1	0
53491	114.38	40.68	1	0
53492	114.15	40.1	1	0
53498	115.03	40.57	1	0
53499	114.73	40.77	1	0
53593	114.57	39.83	1	0
53596	115.15	38.92	1	0
53599	114.68	39.37	1	0
53680	114.38	38.3	1	0
53682	114.68	38.63	1	0
53688	114.55	38.42	1	0
53689	115.07	38.02	1	0
53690	114.18	38.85	1	0
53691	114.57	38.15	1	0
53692	114.98	38.73	1	0
53693	114.13	38.03	1	0
53694	114.22	38.27	1	0
53695	114.68	38.35	1	0
53696	115.02	38.55	1	0
53697	114.83	38.03	1	0
53698	114.35	38.07	1	0
53699	114.95	38.18	1	0
53773	114.62	36.33	1	0
53781	114.47	36.87	1	0
53784	114.78	37.75	1	0
53785	114.67	37.52	1	0
53789	114.63	37.88	1	0
53790	114.6	37.63	1	0
53791	114.5	37.8	1	0
53792	114.48	37.45	1	0
53794	114.75	37.35	1	0
53795	114.4	37.65	1	0
53796	114.88	37.62	1	0
53797	114.38	37.28	1	0
53798	114.37	37.18	1	0
53799	115.0	37.23	1	0
53883	114.7	37.13	1	0
53886	113.67	36.57	1	0
53890	114.1	36.67	1	0
53891	114.68	37.02	1	0
53892	114.47	36.62	1	0
53893	115.0	36.78	1	0
53894	114.2	36.4	1	0
53895	114.45	36.75	1	0
53896	114.95	36.33	1	0
53897	114.35	36.4	1	0
53899	114.97	36.48	1	0
53980	114.8	36.55	1	0
53996	114.65	36.45	1	0
54301	115.65	41.67	1	0
54304	115.27	40.95	1	0
54308	116.63	41.2	1	0
54311	117.77	41.97	1	0
54318	117.73	41.32	1	0
54319	118.67	41.0	1	0
54401	114.92	40.77	1	0
54404	115.83	40.88	1	0
54405	115.5	40.42	1	0
54408	115.22	40.38	1	0
54420	117.33	40.93	1	0
54423	117.92	40.97	1	0
54425	117.47	40.4	1	0
54429	117.95	40.2	1	0
54430	118.22	40.78	1	0
54432	118.47	40.62	1	0
54434	118.33	40.17	1	0
54436	118.95	40.42	1	0
54437	118.62	39.5	1	0
54438	118.88	39.88	1	0
54439	118.72	40.02	1	0
54449	119.52	39.85	1	0
54502	116.03	39.48	1	0
54503	115.82	39.07	1	0
54506	115.95	39.32	1	0
54507	115.52	39.33	1	0
54510	116.95	39.92	1	0
54512	116.28	39.42	1	0
54515	116.7	39.5	1	0
54518	116.4	39.17	1	0
54519	116.48	39.3	1	0
54520	117.08	39.97	1	0
54521	116.98	39.7	1	0
54522	117.73	39.88	1	0
54531	118.72	39.73	1	0
54532	118.08	39.8	1	0
54533	118.1	39.58	1	0
54534	118.1	39.65	1	0
54535	118.47	39.28	1	0
54539	118.88	39.43	1	0
54540	119.2	39.73	1	0
54541	119.23	39.9	1	0
54601	115.65	38.98	1	0
54602	115.48	38.73	1	0
54603	115.77	38.72	1	0
54604	115.33	38.42	1	0
54605	115.93	38.93	1	0
54606	115.75	38.22	1	0
54607	115.12	38.7	1	0
54608	115.55	38.0	1	0
54609	115.58	38.23	1	0
54610	116.1	38.73	1	0
54611	115.32	38.93	1	0
54612	116.45	38.85	1	0
54613	116.62	38.7	1	0
54614	116.05	38.42	1	0
54615	116.85	38.58	1	0
54616	116.85	38.35	1	0
54617	116.17	38.2	1	0
54618	116.55	38.08	1	0
54620	115.57	38.48	1	0
54621	115.18	38.18	1	0
54624	117.32	38.4	1	0
54626	115.82	38.42	1	0
54627	117.23	38.03	1	0
54628	117.48	38.15	1	0
54631	115.15	37.07	1	0
54632	115.03	37.07	1	0
54633	115.27	37.5	1	0
54636	116.12	39.02	1	0
54640	114.87	36.92	1	0
54644	117.12	38.05	1	0
54700	115.93	38.03	1	0
54701	115.2	37.93	1	0
54702	115.7	37.73	1	0
54703	115.88	37.8	1	0
54704	115.57	37.52	1	0
54705	115.38	37.37	1	0
54706	115.67	37.08	1	0
54707	115.98	37.35	1	0
54708	115.73	37.5	1	0
54710	116.17	37.87	1	0
54711	116.28	37.7	1	0
54713	116.53	37.88	1	0
54717	116.4	37.63	1	0
54719	116.68	38.03	1	0
54800	115.25	37.0	1	0
54801	115.48	36.85	1	0
54804	115.18	36.3	1	0
54809	115.28	36.55	1	0
54820	115.2	36.82	1	0
53595	113.78	38.72	1	0
53793	113.95	37.17	1	0
54418	117.58	38.56	1	0
54504	115.16	39.42	1	0
54537	118.49	38.97	1	0
54538	118.45	39.1	1	0
54544	119.28	39.57	1	0
54647	118.9	39.18	1	0
54720	117.71	38.46	1	0
54721	117.88	38.34	1	0
660031	119.53	39.99	1	0
660062	114.51	36.19	1	0
660063	114.69	36.17	1	0
660077	114.66	36.61	1	0
660093	115.05	36.23	1	0
660094	114.9	36.18	1	0
660096	116.75	41.02	1	0
660104	114.0	36.42	1	0
660133	118.98	40.62	1	0
660159	118.21	40.49	1	0
660179	117.82	41.61	1	0
660243	115.12	36.64	1	0
660253	119.35	40.02	1	0
660278	119.21	40.17	1	0
660300	114.03	38.88	1	0
660312	115.37	39.84	1	0
660351	114.75	38.51	1	0
660357	114.83	38.73	1	0
660362	114.85	38.93	1	0
660373	118.28	41.33	1	0
660377	117.09	41.05	1	0
660378	116.52	41.48	1	0
660379	116.43	41.05	1	0
660397	117.02	40.76	1	0
660403	118.9	41.27	1	0
660404	117.54	41.86	1	0
660408	117.56	42.24	1	0
660417	118.02	40.41	1	0
660455	114.31	36.79	1	0
660466	119.57	40.24	1	0
660469	119.12	40.52	1	0
660472	118.67	40.31	1	0
660473	119.29	40.42	1	0
660475	119.35	40.13	1	0
660480	114.1	37.73	1	0
660486	113.92	38.07	1	0
660537	113.81	37.14	1	0
660553	116.23	41.06	1	0
660556	116.16	40.85	1	0
660613	115.41	36.22	1	0
660614	115.27	36.35	1	0
660708	115.09	37.39	1	0
660731	114.58	37.28	1	0
660734	116.89	37.99	1	0
660756	114.11	37.46	1	0
660790	114.22	36.58	1	0
660844	115.15	37.71	1	0
660861	113.69	38.35	1	0
660872	114.29	38.55	1	0
660874	114.24	37.85	1	0
660895	118.36	40.39	1	0
660915	118.11	40.28	1	0
660918	118.1	40.15	1	0
660943	114.05	37.22	1	0
660964	114.37	40.96	1	0
660984	114.33	41.22	1	0
660999	114.97	41.18	1	0
661009	114.48	38.02	1	0
661088	114.4	37.85	1	0
661122	115.39	38.01	1	0
661126	115.31	37.85	1	0
661168	114.74	38.17	1	0
661210	114.01	38.32	1	0
661214	113.64	38.62	1	0
661248	117.58	40.32	1	0
661253	114.32	36.95	1	0
661260	114.01	36.96	1	0
661302	114.03	38.56	1	0
661504	115.69	38.36	1	0
661506	115.6	38.62	1	0
661531	114.94	39.4	1	0
661532	115.23	38.52	1	0
661535	115.22	39.57	1	0
661547	114.57	38.84	1	0
661553	115.04	39.94	1	0
661555	114.56	39.51	1	0
661561	115.92	38.72	1	0
661562	115.87	38.56	1	0
661601	114.57	38.96	1	0
661604	114.72	39.07	1	0
661624	115.27	38.69	1	0
661625	115.38	38.6	1	0
661643	114.89	39.08	1	0
661663	113.96	38.79	1	0
661667	113.84	38.92	1	0
661674	114.02	39.0	1	0
661675	114.4	39.01	1	0
661676	114.38	38.72	1	0
661785	115.8	39.27	1	0
661827	114.86	39.35	1	0
661835	114.43	39.25	1	0
661844	115.29	39.39	1	0
661850	114.95	39.23	1	0
661853	115.14	39.29	1	0
661854	115.13	39.08	1	0
661867	115.7	39.39	1	0
661902	115.25	39.14	1	0
661911	115.46	39.12	1	0
661914	114.14	38.71	1	0
662025	116.14	37.49	1	0
662031	115.88	37.45	1	0
662070	115.42	37.68	1	0
662086	115.92	37.56	1	0
662090	116.11	37.66	1	0
662105	116.02	37.92	1	0
662124	116.36	37.98	1	0
662143	115.7	38.05	1	0
662326	116.93	38.5	1	0
662329	116.95	38.3	1	0
662382	116.82	38.12	1	0
662427	117.42	37.93	1	0
662428	117.13	37.86	1	0
662442	116.14	38.03	1	0
662482	115.99	38.18	1	0
662484	116.19	38.33	1	0
662485	116.37	38.32	1	0
662499	117.16	38.45	1	0
662502	117.48	38.3	1	0
662510	117.3	38.19	1	0
662522	116.39	38.54	1	0
662540	116.21	38.59	1	0
662570	117.03	38.59	1	0
662586	116.04	38.61	1	0
662587	116.3	38.71	1	0
662602	117.51	38.44	1	0
662706	116.77	39.3	1	0
662707	116.84	39.18	1	0
662730	116.59	38.51	1	0
662732	116.48	39.5	1	0
662750	116.32	38.95	1	0
662754	114.36	41.41	1	0
662766	116.53	39.05	1	0
662786	116.65	39.21	1	0
662818	116.23	39.24	1	0
662925	114.09	40.83	1	0
662928	114.87	40.11	1	0
662944	114.35	40.52	1	0
662954	115.74	40.22	1	0
662980	114.51	40.07	1	0
662989	115.56	41.3	1	0
662990	115.91	41.3	1	0
662995	115.22	40.68	1	0
662997	114.84	40.5	1	0
663024	114.85	39.88	1	0
663028	114.3	39.91	1	0
663037	114.68	40.06	1	0
663041	114.01	40.05	1	0
663050	114.61	40.29	1	0
663052	114.35	40.09	1	0
663055	114.59	39.63	1	0
663057	114.79	39.62	1	0
663063	115.1	40.11	1	0
663066	115.31	40.15	1	0
663070	115.15	40.24	1	0
663105	114.85	40.26	1	0
663116	115.14	39.72	1	0
663124	114.53	40.53	1	0
663134	114.95	40.93	1	0
663178	115.73	40.67	1	0
663181	115.24	41.15	1	0
663203	114.32	40.8	1	0
663204	114.07	41.42	1	0
663222	114.68	41.4	1	0
663225	114.93	41.39	1	0
663235	115.28	41.39	1	0
663241	114.99	41.56	1	0
663245	115.89	41.76	1	0
663246	115.32	41.54	1	0
663248	115.88	41.52	1	0
663261	114.59	41.99	1	0
663270	114.74	41.98	1	0
663273	114.68	41.67	1	0
663274	114.46	41.66	1	0
663276	114.75	42.07	1	0
663296	115.5	40.67	1	0
663315	115.17	40.52	1	0
663319	115.56	41.07	1	0
663320	115.89	41.11	1	0
663321	116.12	41.3	1	0
663325	115.53	40.9	1	0
663349	114.66	40.96	1	0
663356	114.03	41.23	1	0
663380	117.73	40.73	1	0
663386	117.9	40.69	1	0
663393	118.26	40.66	1	0
663398	118.34	41.09	1	0
663401	118.01	40.6	1	0
663410	117.74	40.47	1	0
663434	118.8	40.63	1	0
663439	118.04	41.31	1	0
663455	117.46	40.69	1	0
663459	117.71	41.15	1	0
663462	118.64	41.23	1	0
663463	119.19	41.26	1	0
663470	118.88	40.99	1	0
663471	118.82	40.87	1	0
663477	118.53	41.1	1	0
663481	116.55	41.88	1	0
663482	116.32	41.8	1	0
663484	116.83	41.65	1	0
663485	116.34	41.96	1	0
663490	116.48	41.27	1	0
663494	116.55	41.66	1	0
663502	117.44	41.59	1	0
663514	118.12	41.52	1	0
663518	117.37	41.23	1	0
663521	117.25	42.4	1	0
663525	117.34	42.06	1	0
663526	117.95	42.05	1	0
663529	117.82	41.8	1	0
663530	118.0	41.77	1	0
663535	117.56	42.06	1	0
663542	116.97	42.14	1	0
663545	117.6	42.5	1	0
663546	117.08	42.27	1	0
663553	116.76	41.26	1	0
663555	117.19	41.38	1	0
663556	117.04	41.24	1	0
663562	117.21	41.66	1	0
663570	118.22	42.02	1	0
663576	117.93	42.42	1	0
663580	117.23	41.88	1	0
663582	116.88	41.88	1	0
663585	117.96	41.12	1	0
663593	117.71	40.97	1	0
663597	116.83	41.47	1	0
663608	119.35	39.73	1	0
663610	119.72	39.99	1	0
663639	118.68	40.5	1	0
663644	118.88	39.64	1	0
663652	119.08	39.53	1	0
663663	119.06	40.04	1	0
663697	119.47	40.43	1	0
663701	118.97	40.2	1	0
663722	119.43	40.24	1	0
663730	118.24	40.89	1	0
663749	118.45	39.71	1	0
663754	118.08	40.03	1	0
663759	117.76	40.21	1	0
663761	118.01	39.47	1	0
663768	118.34	39.43	1	0
663769	118.35	39.58	1	0
663773	118.2	39.47	1	0
663782	118.26	39.98	1	0
663783	118.22	39.85	1	0
663797	117.12	39.83	1	0
663807	118.34	39.21	1	0
663820	118.44	39.85	1	0
663827	118.81	39.29	1	0
663842	118.77	39.51	1	0
663856	118.42	39.98	1	0
663859	117.54	39.9	1	0
663866	118.55	39.64	1	0
663886	117.86	39.75	1	0
