diamond 16 sta2515 2517
50973   4545  13035    6
50978   4517  13057    6
50979   4516  13014    6
50983   4546  13258    6
50985   4533  13152    6
50987   4515  13108    6
51053   4803   8624    6
51057   4808   8536    6
51058   4706   8637    6
51059   4726   8552    6
51060   4742   8652    6
51068   4707   8728    6
51076   4744   8805    6
51087   4659   8931    6
51133   4644   8300    6
51137   4612   8256    6
51145   4633   8339    6
51156   4647   8543    6
51186   4640   9023    6
51232   4511   8235    6
51238   4454   8204    6
51241   4556   8336    6
51243   4577   8451    6
51288   4522   9032    6
51328   4412   8025    6
51329   4403   8051    6
51330   4458   8101    6
51334   4437   8254    6
51346   4426   8440    6
51352   4451   8515    6
51353   4501   8606    6
51356   4419   8603    6
51357   4420   8537    6
51358   4417   8549    6
51359   4419   8612    6
51365   4412   8732    6
51367   4408   8649    6
51368   4401   8726    6
51369   4458   8739    6
51377   4410   8755    6
51378   4401   8910    6
51379   4401   8934    6
51430   4351   8109    6
51431   4357   8120    6
51433   4348   8234    6
51434   4358   8132    6
51435   4328   8214    6
51436   4327   8318    6
51437   4309   8108    6
51438   4311   8146    6
51463   4347   8737    6
51465   4334   8706    6
51467   4244   8618    6
51468   4306   8650    6
51469   4317   8707    6
51470   4353   8807    6
51477   4321   8819    6
51482   4350   9017    6
51495   4329   9138    6
51526   4214   8813    6
51542   4302   8409    6
51559   4219   8624    6
51567   4205   8634    6
51568   4215   8648    6
51571   4248   8838    6
51572   4250   8915    6
51573   4256   8912    6
51581   4251   9014    6
51627   4113   7914    6
51628   4110   8014    6
51629   4116   8014    6
51633   4147   8154    6
51636   4132   8237    6
51639   4114   8247    6
51642   4147   8415    6
51644   4143   8304    6
51655   4121   8616    6
51656   4145   8608    6
51701   4031   7524    6
51704   3943   7610    6
51705   3943   7515    6
51707   3930   7644    6
51708   3909   7557    6
51709   3928   7559    6
51711   4056   7827    6
51716   3948   7834    6
51717   3915   7647    6
51720   4030   7903    6
51722   4039   8024    6
51730   4030   8103    6
51765   4038   8742    6
51777   3902   8810    6
51802   3856   7610    6
51804   3747   7514    6
51810   3855   7738    6
51811   3826   7716    6
51814   3755   7724    6
51815   3811   7716    6
51818   3737   7817    6
51826   3701   8048    6
51827   3717   7943    6
51828   3708   7956    6
51829   3705   8010    6
51839   3704   8243    6
51848   3756   8339    6
51855   3809   8533    6
51886   3815   9051    6
51931   3651   8139    6
52101   4336   9300    6
52112   4346   9508    6
52118   4316   9442    6
52203   4249   9331    6
52211   4246   9432    6
52267   4157  10104    6
52313   4132   9440    6
52323   4148   9702    6
52378   4122  10222    6
52418   4009   9441    6
52424   4032   9546    6
52436   4016   9702    6
52446   4018   9931    6
52447   4000   9854    6
52495   4010  10448    6
52515   3931   9453    6
52533   3946   9829    6
52546   3922   9950    6
52557   3909  10010    6
52575   3918  10242    6
52576   3913  10141    6
52602   3845   9320    6
52607   3803  10508    6
52633   3848   9825    6
52643   3850   9937    6
52645   3825   9935    6
52652   3856  10026    6
52656   3827  10049    6
52657   3811  10015    6
52661   3848  10105    6
52674   3814  10158    6
52675   3832  10212    6
52679   3755  10240    6
52681   3838  10305    6
52707   3640   9331    6
52713   3751   9522    6
52737   3722   9722    6
52740   3705   9935    6
52745   3718   9902    6
52749   3705   9935    6
52754   3720  10008    6
52765   3723  10137    6
52784   3729  10254    6
52787   3712  10252    6
52797   3711  10403    6
52815   3648   9518    6
52818   3625   9454    6
52825   3626   9625    6
52833   3655   9829    6
52835   3604   9748    6
52836   3618   9806    6
52842   3647   9905    6
52853   3655  10059    6
52854   3637  10016    6
52855   3641  10114    6
52856   3616  10037    6
52862   3657  10141    6
52863   3649  10157    6
52866   3643  10145    6
52868   3602  10126    6
52869   3631  10134    6
52874   3629  10223    6
52875   3630  10206    6
52876   3619  10251    6
52877   3606  10216    6
52885   3645  10315    6
52887   3621  10356    6
52889   3603  10353    6
52895   3634  10441    6
52896   3633  10411    6
52908   3513   9305    6
52941   3553   9959    6
52943   3535   9959    6
52955   3535  10045    6
52957   3516  10039    6
52963   3557  10202    6
52968   3502  10128    6
52972   3550  10233    6
52978   3512  10231    6
52980   3558  10318    6
52981   3540  10324    6
52982   3529  10334    6
52983   3552  10409    6
52984   3535  10311    6
52985   3526  10321    6
52986   3522  10352    6
52988   3522  10343    6
52993   3541  10505    6
52995   3535  10437    6
52996   3523  10500    6
52998   3508  10412    6
53068   4339  11158    6
53083   4437  11409    6
53149   4232  11008    6
53192   4401  11457    6
53194   4322  11424    6
53195   4352  11338    6
53201   4252  11548    6
53231   4124  10624    6
53272   4245  11239    6
53276   4224  11254    6
53289   4214  11350    6
53324   4127  10659    6
53336   4134  10831    6
53337   4106  10816    6
53343   4146  10958    6
53348   4101  10908    6
53352   4142  11026    6
53357   4102  11003    6
53362   4132  11141    6
53367   4119  11114    6
53368   4106  11127    6
53378   4116  11237    6
53384   4127  11311    6
53385   4134  11333    6
53391   4154  11400    6
53392   4151  11436    6
53397   4104  11357    6
53399   4109  11442    6
53419   4020  10700    6
53420   4054  10708    6
53424   4046  10714    6
53433   4044  10839    6
53446   4044  10951    6
53451   4040  11016    6
53455   4033  11032    6
53457   4024  11002    6
53463   4049  11141    6
53464   4041  11109    6
53466   4048  11142    6
53467   4016  11111    6
53469   4023  11148    6
53472   4052  11234    6
53475   4031  11231    6
53478   4000  11227    6
53480   4102  11304    6
53481   4048  11313    6
53483   4053  11352    6
53484   4027  11304    6
53486   4022  11346    6
53487   4006  11320    6
53488   4002  11335    6
53490   4026  11403    6
53491   4041  11424    6
53492   4007  11410    6
53498   4034  11502    6
53499   4046  11444    6
53502   3947  10545    6
53505   3905  10523    6
53512   3941  10648    6
53513   4045  10725    6
53517   3916  10620    6
53518   3900  10622    6
53519   3913  10646    6
53522   4003  10751    6
53529   3906  10759    6
53533   3951  10844    6
53543   3950  10959    6
53545   3934  10944    6
53547   3906  10902    6
53553   3940  11052    6
53562   3955  11140    6
53564   3923  11109    6
53565   3926  11130    6
53567   3702  11105    6
53573   4000  11242    6
53574   3931  11216    6
53575   3905  11211    6
53576   3930  11249    6
53577   3900  11218    6
53578   3918  11226    6
53579   3901  11254    6
53580   3949  11306    6
53582   3943  11341    6
53584   3934  11310    6
53585   3910  11316    6
53588   3902  11332    6
53590   3945  11416    6
53593   3950  11434    6
53594   3927  11411    6
53596   3850  11509    6
53599   3921  11440    6
53602   3850  10540    6
53610   3807  10618    6
53610   3833  10621    6
53611   3854  10633    6
53612   3759  10611    6
53614   3829  10613    6
53615   3848  10642    6
53617   3801  10604    6
53618   3815  10615    6
53644   3836  10850    6
53646   3814  10942    6
53651   3849  11026    6
53658   3802  11029    6
53659   3758  11100    6
53660   3901  11105    6
53662   3843  11135    6
53663   3855  11149    6
53664   3828  11108    6
53665   3817  11139    6
53666   3821  11156    6
53669   3804  11147    6
53673   3844  11243    6
53674   3825  11242    6
53676   3830  11259    6
53677   3756  11229    6
53678   3804  11240    6
53679   3744  11233    6
53680   3818  11423    6
53681   3850  11322    6
53682   3838  11441    6
53685   3804  11325    6
53687   3747  11338    6
53688   3827  11433    6
53689   3801  11504    6
53690   3851  11411    6
53691   3809  11434    6
53692   3844  11459    6
53693   3802  11408    6
53694   3815  11412    6
53695   3821  11441    6
53696   3831  11500    6
53697   3801  11450    6
53698   3802  11425    6
53699   3812  11458    6
53704   3732  10511    6
53705   3729  10540    6
53723   3747  10724    6
53725   3735  10735    6
53727   3710  10707    6
53730   3811  10729    6
53732   3751  10843    6
53735   3737  10848    6
53738   3655  10810    6
53740   3756  10914    6
53748   3711  10942    6
53750   3746  11010    6
53751   3736  11003    6
53753   3726  11053    6
53754   3730  11013    6
53756   3731  11043    6
53757   3707  11007    6
53759   3659  11050    6
53760   3753  11114    6
53763   3755  11210    6
53764   3730  11106    6
53767   3720  11110    6
53768   3709  11145    6
53769   3715  11147    6
53770   3721  11221    6
53771   3727  11203    6
53772   3747  11233    6
53773   3620  11437    6
53774   3737  11220    6
53775   3726  11232    6
53776   3741  11246    6
53777   3732  11209    6
53778   3711  11213    6
53780   3754  11310    6
53781   3652  11428    6
53782   3751  11333    6
53783   3736  11342    6
53784   3746  11444    6
53785   3730  11441    6
53786   3705  11322    6
53787   3704  11259    6
53788   3720  11334    6
53789   3753  11438    6
53790   3736  11437    6
53791   3745  11432    6
53792   3727  11423    6
53793   3710  11357    6
53794   3721  11445    6
53795   3739  11422    6
53796   3737  11453    6
53797   3717  11430    6
53798   3704  11430    6
53799   3713  11502    6
53806   3634  10539    6
53810   3659  10554    6
53817   3600  10616    6
53821   3635  10718    6
53829   3559  10754    6
53832   3646  10846    6
53833   3708  11442    6
53841   3653  10919    6
53845   3636  10930    6
53848   3616  10921    6
53850   3653  11011    6
53852   3646  11038    6
53853   3642  11057    6
53854   3635  11004    6
53856   3628  11045    6
53857   3604  11011    6
53859   3606  11041    6
53860   3659  11110    6
53861   3553  11125    6
53862   3651  11148    6
53863   3702  11155    6
53864   3624  11106    6
53865   3639  11133    6
53866   3614  11140    6
53868   3604  11130    6
53869   3635  11143    6
53871   3650  11251    6
53872   3646  11241    6
53873   3607  11252    6
53874   3616  11155    6
53875   3631  11221    6
53877   3610  11215    6
53878   3631  11323    6
53879   3619  11253    6
53880   3620  11314    6
53881   3717  10629    6
53882   3603  11304    6
53884   3631  11302    6
53885   3608  11312    6
53886   3634  11340    6
53888   3612  11326    6
53889   3604  11349    6
53890   3643  11412    6
53891   3700  11441    6
53892   3636  11430    6
53893   3646  11457    6
53894   3625  11413    6
53895   3646  11436    6
53896   3621  11457    6
53897   3623  11423    6
53898   3607  11422    6
53899   3629  11458    6
53903   3558  10543    6
53906   3531  10543    6
53908   3513  10514    6
53910   3540  10612    6
53914   3537  10607    6
53915   3533  10640    6
53916   3530  10619    6
53917   3513  10603    6
53923   3544  10738    6
53924   3509  10724    6
53925   3541  10711    6
53926   3520  10721    6
53927   3513  10638    6
53928   3518  10701    6
53929   3512  10748    6
53930   3627  10759    6
53931   3600  10923    6
53934   3549  10801    6
53935   3530  10821    6
53937   3525  10800    6
53938   3510  10818    6
53941   3511  10935    6
53942   3549  10930    6
53944   3533  10919    6
53945   3526  10904    6
53946   3536  10949    6
53947   3505  10904    6
53948   3457  10935    6
53949   3511  10955    6
53950   3514  11009    6
53953   3558  11051    6
53954   3535  11057    6
53955   3528  11027    6
53956   3524  11050    6
53957   3537  11043    6
53958   3509  11043    6
53959   3502  11101    6
53961   3539  11129    6
53962   3544  11142    6
53963   3539  11122    6
53964   3537  11113    6
53965   3531  11134    6
53966   3559  11150    6
53967   3520  11112    6
53968   3510  11148    6
53970   3542  11211    6
53972   3507  11255    6
53973   3547  11255    6
53974   3537  11411    6
53975   3529  11224    6
53976   3531  11250    6
53978   3505  11238    6
53979   3511  11303    6
53980   3633  11448    6
53981   3547  11316    6
53982   3514  11316    6
53983   3502  11425    6
53984   3514  11325    6
53985   3527  11349    6
53986   3519  11353    6
53987   3506  11324    6
53988   3516  11340    6
53989   3503  11357    6
53990   3554  11410    6
53991   3556  11421    6
53992   3541  11433    6
53993   3556  11455    6
53994   3523  11404    6
53995   3535  11430    6
53996   3627  11442    6
53997   3509  11411    6
53998   3512  11439    6
54001   4443  11507    6
54010   4450  11622    6
54012   4435  11736    6
54024   4427  11918    6
54026   4434  12054    6
54027   4359  11924    6
54031   4453  12149    6
54039   4402  12201    6
54041   4447  12304    6
54047   4408  12318    6
54049   4415  12358    6
54063   4458  12600    6
54064   4425  12510    6
54065   4432  12540    6
54069   4410  12548    6
54072   4450  12632    6
54705   3722  11523    6
54076   4425  12656    6
54080   4454  12709    6
54092   4435  12924    6
54093   4456  13033    6
54094   4434  12936    6
54096   4423  13109    6
54098   4420  12928    6
54099   4406  13111    6
54102   4357  11604    6
54103   4344  12232    6
54113   4332  11839    6
54115   4336  11804    6
54117   4315  11732    6
54122   4353  12003    6
54132   4224  12104    6
54134   4336  12117    6
54135   4345  12216    6
54142   4330  12332    6
54154   4321  12418    6
54155   4340  12414    6
54156   4331  12448    6
54157   4311  12420    6
54161   4354  12513    6
54164   4321  12517    6
54165   4330  12539    6
54169   4318  12601    6
54171   4342  12631    6
54172   4357  12628    6
54181   4342  12720    6
54186   4322  12812    6
54187   4307  12855    6
54192   4342  13015    6
54195   4320  12946    6
54204   4218  11500    6
54205   4215  11559    6
54208   4211  11628    6
54209   4216  11705    6
54213   4257  11902    6
54214   4235  11825    6
54218   4216  11858    6
54219   4216  11856    6
54223   4251  12039    6
54225   4217  11955    6
54226   4220  12042    6
54231   4258  12221    6
54234   4244  12147    6
54236   4225  12232    6
54237   4202  12139    6
54243   4247  12407    6
54244   4245  12320    6
54245   4230  12324    6
54247   4148  12315    6
54248   4202  12332    6
54249   4218  12352    6
54252   4244  12445    6
54254   4232  12403    6
54259   4206  12455    6
54260   4255  12505    6
54261   4241  12527    6
54263   4257  12603    6
54266   4232  12538    6
54267   4215  12544    6
54273   4259  12645    6
54274   4241  12604    6
54276   4221  12649    6
54284   4206  12734    6
54285   4232  12815    6
54286   4232  12900    6
54287   4201  12805    6
54290   4246  12924    6
54291   4254  13017    6
54292   4253  12928    6
54293   4257  12950    6
54301   4140  11542    6
54304   4058  11517    6
54305   4153  11516    6
54308   4113  11638    6
54311   4156  11745    6
54313   4156  11842    6
54316   4131  11845    6
54318   4149  11743    6
54319   4100  11840    6
54320   4136  11921    6
54321   4152  11938    6
54323   4149  12045    6
54324   4133  12027    6
54325   4111  12021    6
54326   4123  11942    6
54327   4114  11921    6
54328   4105  11943    6
54330   4119  12122    6
54331   4135  12146    6
54332   4131  12243    6
54333   4159  12250    6
54334   4131  12114    6
54335   4141  12205    6
54336   4123  12226    6
54337   4108  12107    6
54338   4111  12201    6
54339   4105  12300    6
54340   4139  12319    6
54342   4144  12327    6
54345   4112  12304    6
54346   4119  12347    6
54347   4114  12310    6
54348   4125  12319    6
54349   4118  12417    6
54351   4155  12405    6
54353   4144  12503    6
54362   4140  12545    6
54363   4141  12554    6
54365   4116  12521    6
54371   4156  12626    6
54374   4148  12655    6
54377   4106  12609    6
54386   4221  12810    6
54398   4007  11638    6
54399   3959  11617    6
54401   4047  11453    6
54404   4054  11550    6
54405   4024  11530    6
54406   4027  11558    6
54408   4023  11513    6
54409   4021  11600    6
54410   4036  11608    6
54412   4044  11638    6
54416   4023  11652    6
54419   4019  11638    6
54420   4056  11720    6
54421   4039  11707    6
54422   4100  11757    6
54423   4058  11756    6
54424   4009  11706    6
54425   4025  11729    6
54428   4002  11724    6
54429   4012  11757    6
54430   4046  11810    6
54431   3955  11638    6
54432   4036  11829    6
54433   3957  11629    6
54434   4009  11818    6
54436   4024  11857    6
54437   3930  11840    6
54438   3953  11852    6
54439   4000  11843    6
54449   3956  11936    6
54452   4048  11949    6
54453   4046  12050    6
54454   4021  12021    6
54455   4035  12042    6
54470   4059  12204    6
54471   4040  12216    6
54472   4053  12243    6
54474   4025  12221    6
54475   4037  12229    6
54476   4010  12209    6
54483   4053  12354    6
54486   4017  12317    6
54493   4043  12447    6
54494   4028  12404    6
54497   4003  12420    6
54499   4013  11613    6
54501   3958  11541    6
54502   3929  11558    6
54503   3903  11551    6
54504   3926  11510    6
54505   3955  11607    6
54506   3920  11551    6
54507   3921  11530    6
54508   3923  11542    6
54510   3953  11659    6
54511   3956  11617    6
54512   3926  11617    6
54513   3956  11611    6
54514   3952  11615    6
54515   3930  11642    6
54517   3906  11710    6
54518   3907  11623    6
54519   3919  11629    6
54520   3958  11705    6
54521   3946  11659    6
54522   3953  11744    6
54523   3924  11706    6
54525   3944  11717    6
54526   3904  11725    6
54527   3905  11704    6
54528   3913  11707    6
54529   3921  11749    6
54530   3914  11746    6
54531   3944  11845    6
54532   3948  11806    6
54533   3933  11807    6
54534   3940  11809    6
54535   3917  11827    6
54539   3925  11854    6
54540   3943  11910    6
54541   3953  11914    6
54563   3938  12201    6
54568   3905  12142    6
54569   3924  12158    6
54575   3925  12222    6
54579   3916  12235    6
54584   3943  12257    6
54587   3904  12313    6
54594   3945  11620    6
54596   3942  11600    6
54597   3944  11544    6
54601   3901  11539    6
54602   3851  11531    6
54603   3841  11547    6
54604   3825  11520    6
54605   3855  11556    6
54606   3814  11544    6
54607   3843  11507    6
54608   3800  11533    6
54609   3814  11531    6
54610   3843  11605    6
54611   3857  11519    6
54612   3852  11627    6
54613   3842  11637    6
54614   3827  11605    6
54615   3835  11650    6
54616   3820  11650    6
54617   3811  11607    6
54618   3802  11617    6
54619   3855  11655    6
54620   3829  11534    6
54621   3811  11511    6
54622   3859  11722    6
54623   3900  11743    6
54624   3822  11721    6
54626   3825  11549    6
54627   3802  11714    6
54628   3809  11729    6
54631   3704  11509    6
54632   3704  11502    6
54633   3731  11514    6
54636   3859  11606    6
54640   3655  11452    6
54644   3803  11705    6
54645   3850  11730    6
54646   3827  11825    6
54660   3849  12114    6
54662   3854  12138    6
54700   3802  11559    6
54701   3755  11513    6
54702   3744  11542    6
54703   3748  11553    6
54704   3733  11534    6
54706   3704  11539    6
54707   3656  10515    6
54707   3721  11559    6
54708   3731  11543    6
54709   3713  11604    6
54710   3752  11610    6
54711   3741  11618    6
54712   3711  11652    6
54713   3753  11632    6
54714   3726  11619    6
54715   3720  11634    6
54716   3739  11648    6
54717   3718  11624    6
54718   3709  11626    6
54719   3802  11641    6
54722   3746  11735    6
54723   3739  11734    6
54724   3720  11710    6
54725   3730  11732    6
54726   3743  11711    6
54727   3643  11734    6
54728   3746  11723    6
54729   3710  11747    6
54730   3741  11807    6
54731   3729  11814    6
54732   3753  11832    6
54734   3722  11801    6
54736   3726  11840    6
54737   3709  11808    6
54738   3703  11821    6
54744   3736  11832    6
54749   3711  11956    6
54751   3756  12043    6
54752   3748  12046    6
54753   3737  12019    6
54755   3721  12023    6
54759   3718  12049    6
54764   3730  12115    6
54765   3732  12124    6
54766   3723  12135    6
54774   3728  12208    6
54776   3724  12241    6
54777   3711  12202    6
54778   3710  12223    6
54800   3659  11515    6
54801   3651  11529    6
54802   3651  11543    6
54803   3655  11557    6
54804   3618  11509    6
54805   3629  11527    6
54806   3625  11557    6
54807   3608  11548    6
54808   3602  11535    6
54809   3633  11517    6
54810   3652  11616    6
54811   3656  11638    6
54812   3647  11645    6
54814   3635  11613    6
54815   3621  11614    6
54816   3636  11644    6
54817   3559  11552    6
54818   3617  11626    6
54819   3611  11647    6
54820   3649  11510    6
54821   3659  11707    6
54822   3654  11744    6
54823   3641  11659    6
54824   3638  11757    6
54825   3631  11750    6
54826   3615  11706    6
54827   3610  11706    6
54828   3615  11739    6
54829   3649  11752    6
54830   3650  11800    6
54831   3642  11828    6
54832   3653  11843    6
54833   3657  11804    6
54834   3650  11820    6
54835   3630  11833    6
54836   3611  11809    6
54837   3642  11850    6
54839   3603  11845    6
54841   3652  11924    6
54842   3646  11956    6
54843   3646  11911    6
54844   3625  11911    6
54846   3623  11943    6
54848   3559  11925    6
54849   3616  12000    6
54851   3652  12029    6
54852   3658  12044    6
54853   3610  12025    6
54855   3623  12028    6
54857   3604  12020    6
54861   3654  12129    6
54863   3646  12110    6
54868   3616  12123    6
54871   3652  12226    6
54900   3542  11501    6
54901   3604  11511    6
54902   3554  11507    6
54903   3555  11529    6
54904   3535  11530    6
54905   3536  11555    6
54906   3515  11526    6
54907   3459  11639    6
54908   3517  11505    6
54909   3506  11533    6
54910   3548  11605    6
54911   3556  11627    6
54912   3543  11629    6
54913   3545  11648    6
54914   3525  11606    6
54915   3526  11635    6
54916   3534  11651    6
54917   3506  11618    6
54918   3536  11659    6
54919   3525  11700    6
54920   3539  11716    6
54921   3527  11626    6
54922   3554  11744    6
54923   3543  11755    6
54925   3530  11737    6
54927   3507  11708    6
54929   3515  11757    6
54932   3548  11840    6
54935   3532  11828    6
54936   3535  11850    6
54938   3503  11821    6
54939   3515  11850    6
54940   3545  11912    6
54943   3553  12000    6
54945   3523  11932    6
54952   3553  12051    6
55228   3230   8005    6
55248   3209   8425    6
55279   3122   9001    6
55294   3221   9106    6
55299   3129   9204    6
55437   3017   8115    6
55472   3057   8838    6
55493   3029   9106    6
55569   2905   8738    6
55572   2941   8906    6
55578   2915   8853    6
55585   2926   9010    6
55589   2918   9059    6
55591   2940   9108    6
55593   2951   9144    6
55597   2902   9141    6
55598   2915   9146    6
55655   2811   8558    6
55664   2838   8705    6
55680   2855   8936    6
55681   2858   9024    6
55690   2759   9157    6
55696   2825   9228    6
55773   2744   8905    6
56004   3413   9226    6
56016   3351   9536    6
56018   3254   9518    6
56021   3408   9547    6
56029   3301   9701    6
56033   3455   9813    6
56034   3348   9708    6
56038   3259   9806    6
56041   3416   9912    6
56043   3428  10015    6
56045   3358   9954    6
56046   3345   9939    6
56065   3444  10136    6
56067   3326  10129    6
56071   3435  10230    6
56074   3400  10205    6
56079   3335  10258    6
56080   3500  10254    6
56081   3442  10321    6
56082   3435  10330    6
56084   3404  10313    6
56091   3451  10427    6
56092   3500  10439    6
56093   3426  10401    6
56094   3447  10422    6
56095   3402  10423    6
56096   3324  10455    6
56097   3316  10414    6
56106   3153   9347    6
56109   3129   9347    6
56116   3125   9536    6
56125   3212   9629    6
56128   3113   9636    6
56137   3109   9710    6
56144   3144   9834    6
56146   3137  10000    6
56147   3113   9850    6
56151   3256  10045    6
56152   3217  10020    6
56158   3124  10040    6
56164   3216  10059    6
56167   3059  10107    6
56168   3129  10204    6
56171   3254  10142    6
56172   3154  10214    6
56173   3248  10233    6
56178   3100  10221    6
56180   3141  10351    6
56181   3038  10340    6
56182   3239  10334    6
56183   3128  10335    6
56184   3126  10310    6
56185   3205  10259    6
56186   3120  10410    6
56187   3042  10350    6
56188   3059  10340    6
56189   3059  10356    6
56190   3139  10425    6
56192   3257  10440    6
56193   3225  10431    6
56194   3150  10428    6
56195   3147  10444    6
56196   3128  10441    6
56197   3108  10411    6
56198   3109  10423    6
56199   3102  10441    6
56202   3040   9317    6
56223   3045   9550    6
56227   2952   9546    6
56228   3003   9655    6
56247   3000   9906    6
56251   3056  10019    6
56257   3000  10016    6
56263   3053  10153    6
56267   3002  10101    6
56272   3049  10353    6
56273   3023  10249    6
56276   3026  10348    6
56278   3004  10246    6
56279   3009  10256    6
56280   3005  10307    6
56281   3012  10331    6
56284   3025  10329    6
56285   3036  10331    6
56286   3033  10415    6
56287   2959  10300    6
56288   3035  10355    6
56289   3612  10352    6
56290   3050  10409    6
56291   3058  10417    6
56294   3040  10401    6
56295   3023  10433    6
56296   3051  10426    6
56297   3001  10409    6
56298   3007  10439    6
56307   2909   9235    6
56312   2934   9428    6
56317   2913   9413    6
56331   2940   9750    6
56342   2941   9836    6
56357   2903  10018    6
56371   2955  10214    6
56373   2947  10251    6
56374   3003  10158    6
56376   2921  10241    6
56378   2914  10221    6
56380   2955  10322    6
56381   3001  10331    6
56382   2944  10336    6
56383   2950  10350    6
56384   2936  10329    6
56385   2931  10320    6
56386   2934  10345    6
56387   2914  10316    6
56389   2915  10357    6
56390   2940  10404    6
56391   3003  10349    6
56393   2946  10451    6
56394   2927  10426    6
56395   2931  10440    6
56396   2921  10446    6
56434   2839   9728    6
56441   2843   9917    6
56443   2856   9948    6
56444   2827   9853    6
56459   2756  10116    6
56462   2900  10130    6
56473   2857  10246    6
56474   2833  10210    6
56475   2839  10231    6
56478   2818  10226    6
56479   2800  10251    6
56480   2850  10333    6
56483   2836  10357    6
56485   2817  10334    6
56487   2820  10308    6
56489   2814  10338    6
56490   2857  10354    6
56491   2842  10433    6
56492   2848  10436    6
56493   2851  10458    6
56494   2839  10409    6
56495   2842  10433    6
56496   2819  10514    6
56497   2804  10415    6
56498   2810  10431    6
56499   2823  10447    6
56533   2745   9840    6
56543   2750   9942    6
56548   2710   9917    6
56565   2726  10131    6
56567   2718  10051    6
56569   2725  10211    6
56571   2754  10216    6
56575   2722  10233    6
56578   2704  10245    6
56580   2743  10248    6
56582   2746  10353    6
56584   2742  10315    6
56585   2711  10322    6
56586   2721  10343    6
56592   2826  10431    6
56593   2835  10455    6
56594   2738  10403    6
56595   2726  10452    6
56596   2751  10503    6
56598   2708  10444    6
56641   2654   9852    6
56643   2652   9851    6
56645   2625   9925    6
56646   2632   9955    6
56649   2607   9958    6
56651   2652  10013    6
56652   2641  10045    6
56654   2635  10011    6
56664   2638  10116    6
56665   2655  10132    6
56666   2635  10143    6
56669   2603  10141    6
56670   2654  10207    6
56671   2639  10215    6
56673   2655  10255    6
56674   2630  10144    6
56675   2639  10235    6
56684   2625  10317    6
56688   2606  10310    6
56691   2652  10417    6
56693   2635  10452    6
56697   2613  10405    6
56739   2501   9830    6
56741   2559   9849    6
56742   2554   9922    6
56745   2541   9957    6
56746   2528   9931    6
56748   2507   9910    6
56751   2542  10011    6
56752   2550  10034    6
56755   2521  10029    6
56756   2529  10035    6
56757   2516  10017    6
56761   2543  10119    6
56763   2544  10152    6
56764   2532  10126    6
56766   2520  10131    6
56767   2511  10117    6
56768   2501  10132    6
56772   2514  10230    6
56774   2532  10225    6
56775   2535  10226    6
56777   2509  10204    6
56778   2501  10241    6
56779   2507  10243    6
56781   2533  10316    6
56782   2525  10333    6
56783   2530  10348    6
56785   2520  10302    6
56786   2535  10350    6
56788   2502  10340    6
56790   2540  10415    6
56792   2547  10458    6
56793   2547  10437    6
56835   2422   9757    6
56836   2442   9757    6
56837   2405   9805    6
56838   2401   9751    6
56839   2404   9858    6
56840   2448   9818    6
56841   2436   9841    6
